Taxon Id	Common name	Scientific name	Parent	Rank
1090582		Rodentia sp. 09ZRD#49	69157	species
1090583		Insectivora sp. 10ZRD#32	727877	species
1090584		Mastomys sp. 10ZRD#34	2637779	species
1090585		unclassified Gerbillinae	10045	no rank
1090586		Mastomys sp. 10ZRD#38	2637779	species
1090587		Steatomys sp. 10ZRD#39	2628573	species
1090804		Gerbillinae sp. 10ZRD#37	1090585	species
1090893		Cebus olivaceus nigrivittatus	37295	subspecies
1090896	black-tailed marmoset	Mico melanurus	1965102	species
1090913		Aotus sp. MAS-2011	2688256	species
1090914		Callimico sp. MAS-2011	2634122	species
1090915		Callicebus sp. MAS-2011	2627897	species
1090916		Cebus sp. MAS-2011	2618788	species
1090917		Chiropotes sp. MAS-2011	2649368	species
1090918		Chlorocebus sp. MAS-2011	2685534	species
1090919		Saimiri sp. MAS-2011	2635411	species
1091058		Ochotona curzoniae melanostoma	130825	subspecies
1091059		Ochotona thibetana nangqenica	130843	subspecies
1091060		Ochotona thibetana thibetana	130843	subspecies
1091508		Casinycteris	9398	genus
1091509	Golden short-palated fruit bat	Casinycteris argynnis	1091508	species
1091510	Phillipine dawn bat	Eonycteris robusta	58064	species
1091511		Styloctenium	77225	genus
1091512	Mindoro stripe-faced fruit bat	Styloctenium mindorensis	1091511	species
1091513		Hypsignathus sp. FCA-2011	2677420	species
1092446		Sturnira perla	27659	species
1092586		environmental samples	40674	no rank
1092587		mammal environmental sample	1092586	species
1093791	Barbour's vlei rat	Otomys barbouri	109680	species
1093792	Burton's vlei rat	Otomys burtoni	109680	species
1093793	Ruwnezori vlei rat	Otomys dartmouthi	109680	species
1093794	Mount Elgon vlei rat	Otomys jacksoni	109680	species
1093795	Afroalpine vlei rat	Otomys orestes	109680	species
1093797		Otomys tropicalis elgonis	190452	subspecies
1093798		Otomys tropicalis faradjius	190452	subspecies
1093799		Otomys orestes zinki	1093795	subspecies
1093800		Otomys typus fortior	190453	subspecies
1093801		Otomys typus helleri	190453	subspecies
1093802		Otomys simiensis	109680	species
1093803		Otomys sp. SMa-2011	2635655	species
1093929		Microperoryctes sp. RWM-2011	2631057	species
1096280		Deltamys sp. Esmeralda/GDE-2011	2630997	species
1096448	red-legged sun squirrel	Heliosciurus rufobrachium	226684	species
1096449	flat-headed kusimanse	Crossarchus platycephalus	71110	species
1100084	Hoogstraal's gerbil	Gerbillus hoogstrali	10186	species
1100085	occidental gerbil	Gerbillus occiduus	10186	species
1100086		Gerbillus sp. LG-2011	2622000	species
1100834	Cuc Phuong ferret-badger	Melogale cucphuongensis	204266	species
1104753		Microtus guentheri hartingi	269655	subspecies
1105487		Artibeus sp. BOLD:AAA2159	2625567	species
1105488		Artibeus sp. BOLD:AAA2160	2625567	species
1105489		Artibeus sp. BOLD:AAA2332	2625567	species
1106473		Nectomys sp. BOLD:AAC2628	2632481	species
1106474		Nectomys sp. BOLD:AAM5477	2632481	species
1106961		Oryzomys sp. BOLD:AAA2984	2635748	species
1107017		Proechimys sp. BOLD:AAA1748	2645178	species
1107018		Proechimys sp. BOLD:AAA3831	2645178	species
1108005	Chinese white-toothed shrew	Crocidura rapax	36801	species
1110705		unclassified Ovis	9935	no rank
1110706		Ovis sp. LF-2011	1110705	species
1110707		Myotis cf. nattereri IC-2011	9434	species
1112861	blond capuchin	Sapajus flavius	1532884	species
1112913		Equus quagga cuninghamei	89248	subspecies
1114792	tarpan	Equus ferus	9789	species
1114793		Rattus rattus complex lineage III	10117	no rank
1114794		Rattus rattus complex lineage IV	10117	no rank
1115701		Natalus sp. LMGC-2011	2625265	species
1115866	Patagonian dwarf bonneted bat	Eumops patagonicus	27618	species
1115867		Eumops ferox	27618	species
1115868	Wilson's bonneted bat	Eumops wilsoni	27618	species
1115869		Myopterus	9436	genus
1115870	Daubenton's winged-mouse bat	Myopterus daubentonii	1115869	species
1115884	big bonneted bat	Eumops dabbenei	27618	species
1115885	Mato Grosso dog-faced bat	Molossops mattogrossensis	249031	species
1116255		Praomys morio	10111	species
1116256	Gotel mountain Praomys	Praomys obscurus	10111	species
1116257		Praomys sp. ADM-2011	2619336	species
1116258	Fire-bellied brush-furred rat	Lophuromys nudicaudus	51347	species
1116352	Rahm's bush-furred rat	Lophuromys rahmi	51347	species
1116353	Angolan brush-furred rat	Lophuromys angolensis	51347	species
1116354		Gerbilliscus sp. ADM-2011	2629467	species
1116355		Lophuromys sp. ADM-2011	2644584	species
1116356	Ansorge's brush-furred rat	Lophuromys ansorgei	51347	species
1116357	Philippine forest leaf-nosed bat	Hipposideros obscurus	58068	species
1116358	Peleng leaf-nosed bat	Hipposideros pelingensis	58068	species
1116359	Shield-nosed leaf-nosed bat	Hipposideros scutinares	58068	species
1116360	Boeadi's leaf-nosed bat	Hipposideros boeadii	58068	species
1116468		Hipposideros sp. B SWM-2011	2646091	species
1116469		Hipposideros sp. A SWM-2011	2646091	species
1116470	Malayan tailless leaf-nosed bat	Coelops robinsoni	187001	species
1116478	Large-eared sheath-tailed bat	Emballonura dianae	110939	species
1116479	Seychelles sheath-tailed bat	Coleura seychellensis	461397	species
1118393		Trachypithecus poliocephalus poliocephalus	465719	subspecies
1118394		Trachypithecus phayrei holotephreus	61618	subspecies
1119526		Petrogale rothschildi	9324	species
1125842		Pipistrellus sp. DR-2011	1032380	species
1126382	black-striped capuchin	Sapajus libidinosus	1532884	species
1127376		Maxomys sp. RG072	1003856	species
1127377		Maxomys sp. TK152861	1003856	species
1127763	Rondon's marmoset	Mico rondoni	1965102	species
1129002	Sulawesi Rousette	Rousettus celebensis	9406	species
1129003		Pteropus sp. KTJD-2011	2647550	species
1131342	Maroccan gerbil	Gerbillus hesperinus	10186	species
1131344		Homo sapiens x Mus musculus hybrid cell line	1002697	species
1131379	Gerp's mouse lemur	Microcebus gerpi	13149	species
1132650		Oligoryzomys utiaritensis	29120	species
1132651		Oligoryzomys rupestris	29120	species
1133290		Rhinolophus sp. 1 XY-2012	2629890	species
1133291		Rhinolophus sp. 2 XY-2012	2629890	species
1136775	Bishop's fossorial spiny rat	Clyomys bishopi	176497	species
1137048	dryas monkey	Cercopithecus dryas	9533	species
1137049		Cercopithecus roloway	9533	species
1137321		Ctenomys sp. Chasico population	879280	species
1137433		Cercopithecus erythrogaster pococki	161496	subspecies
1137434		Cercopithecus erythrotis erythrotis	167130	subspecies
1137435		Cercopithecus erythrotis camerunensis	167130	subspecies
1137444		Cercopithecus albogularis albotorquatus	867370	subspecies
1137473		Cercopithecus mitis boutourlinii	36225	subspecies
1137474	silver monkey	Cercopithecus doggetti	9533	species
1137476		Cercopithecus albogularis erythrarchus	867370	subspecies
1137480		Cercopithecus mitis heymansi	36225	subspecies
1137481	golden monkey	Cercopithecus kandti	9533	species
1137482		Cercopithecus mitis mitis	36225	subspecies
1137483		Cercopithecus albogularis francescae	867370	subspecies
1137484		Cercopithecus albogularis labiatus	867370	subspecies
1137488		Cercopithecus albogularis moloneyi	867370	subspecies
1137489		Cercopithecus albogularis monoides	867370	subspecies
1137490		Cercopithecus mitis opisthostictus	36225	subspecies
1137491		Cercopithecus mitis stuhlmanni	36225	subspecies
1137494		Cercopithecus nictitans martini	36228	subspecies
1137495		Cercopithecus nictitans nictitans	36228	subspecies
1137505		Cercopithecus wolfi elegans	263448	subspecies
1137506		Cercopithecus pogonias nigripes	102108	subspecies
1137507		Cercopithecus pogonias pogonias	102108	subspecies
1137508		Cercopithecus wolfi pyrogaster	263448	subspecies
1137509		Cercopithecus pogonias schwarzianus	102108	subspecies
1137511	Dent's mona monkey	Cercopithecus denti	9533	species
1137512		Allochrocebus preussi insularis	147649	subspecies
1137513		Allochrocebus preussi preussi	147649	subspecies
1138428		Phacochoerus africanus sundevallii	41426	subspecies
1140587		Philander opossum opossum	9272	subspecies
1141636		Notocitellus	337730	genus
1141637	golden-mantled ground spuirrels	Callospermophilus	337730	genus
1141640	lined ground squirrels	Ictidomys	337730	genus
1141641		Poliocitellus	337730	genus
1141643	pygmy ground squirrels	Xerospermophilus	337730	genus
1141645	holartic ground squirrels	Urocitellus	337730	genus
1141936	Verschuren's swamp rat	Praomys verschureni	10111	species
1141938		Praomys coetzeei	10111	species
1141939		Praomys sp. JK-2012	2619336	species
1143719	Manchurian sika deer	Cervus nippon mantchuricus	9863	subspecies
1144881		Cercopithecus sp. WMS-2012	2618071	species
1147102		unclassified Dipodidae	30648	no rank
1147103		Dipodidae sp. ETBM022-11	1147102	species
1147105		Mustela sp. BOLD:AAC0892	2599795	species
1147106		Peromyscus sp. BOLD:AAA3869	2623844	species
1147682	Malayan pgymy shrew	Suncus malayanus	9377	species
1154687		Rhinolophus cf. chaseni SVK-2012	49442	species
1156403		Praomys sp. DB-2012	2619336	species
1156414		Hapalomys	39107	genus
1156415	lesser marmoset rat	Hapalomys delacouri	1156414	species
1157041	long-tailed rice rat	Sigmodontomys aphrastus	218837	species
1157042	light-footed rice rat	Nephelomys levipes	530177	species
1157628	southern giant pouched rat	Cricetomys ansorgei	10084	species
1157642		Cricetomys sp. 1 AO-2012	2638341	species
1157643		Cricetomys sp. 2 AO-2012	2638341	species
1157644		Cricetomys sp. 3 AO-2012	2638341	species
1158136		Pipistrellus sp. YPZ-2012	1032380	species
1158137		Rousettus sp. YPZ-2012	2640345	species
1158277		Hylomyscus sp. 1 VN-2012	1158615	species
1158279		Hylomyscus sp. 10 VN-2012	1158615	species
1158280		Hylomyscus sp. 2 VN-2012	1158615	species
1158281		Hylomyscus sp. 6 VN-2012	1158615	species
1158282		Hylomyscus sp. 7 VN-2012	1158615	species
1158283		Praomys sp. A VN-2012	2619336	species
1158284		Praomys sp. B VN-2012	2619336	species
1158615		unclassified Hylomyscus	34857	no rank
1158921		Cynopterus sp. A JLE-2012	1158975	species
1158966		Chiroptera sp. BOLD:AAA6452	727696	species
1158967		unclassified Sigmodontinae	40141	no rank
1158968		Sigmodontinae sp. ABRMM535-11	1158967	species
1158970		Rhinolophus sp. BOLD:AAB4878	2629890	species
1158971		unclassified Soricidae	9376	no rank
1158972		Soricidae sp. BOLD:AAA8615	1158971	species
1158973		Microtus sp. BOLD:AAX4252	2644413	species
1158974		Peropteryx sp. BOLD:AAI2457	2640928	species
1158975		unclassified Cynopterus	9399	no rank
1158978		Myotis nigricans PS2	9434	species
1159185	eastern mountain gorilla	Gorilla beringei beringei	499232	subspecies
1159789		Gazella dorcas pelzelnii	37751	subspecies
1159790	Mount Oku Hylomyscus	Hylomyscus grandis	34857	species
1159791	Deroo's mouse	Praomys derooi	10111	species
1159882	Asiatic short-tailed shrew	Blarinella quadraticauda	202265	species
1159883	Burmese short-tailed shrew	Blarinella wardi	202265	species
1160806		Myodes glareolus x rutilus	447134	species
1160807	Peter's squirrel	Sciurus oculatus	10001	species
1161940	small big-eared brown bat	Histiotus montanus	258918	species
1162377	Zulu serotine	Neoromicia zuluensis	568926	species
1162378	Malagasy serotine	Laephotis matroka	258926	species
1162379		Neoromicia malagasyensis	568926	species
1162380		Neoromicia robertsi	568926	species
1162392		Lophuromys aquilus	51347	species
1163663	Hispaniolan hutia	Plagiodontia aedium	1163664	species
1163664		Plagiodontia	30644	genus
1163723		Myotis sp. RJL-2012	867169	species
1163725		Myotis martiniquensis nyctor	385035	subspecies
1163727	Cucacao Myotis	Myotis nesopolus	9434	species
1163729		Myotis nesopolus nesopolus	1163727	subspecies
1167227	Sladen's rat	Rattus tanezumi sladeni	35732	subspecies
1167678		Murina sp. A MR-2012	2685208	species
1167679		Murina pluvialis	59488	species
1167681		Murina jaintiana	59488	species
1167682	ask gray tube-nosed bat	Murina cineracea	59488	species
1167684		Murina cf. huttoni	59488	species
1167882		Nyctomys sumichrasti decolorus	56227	subspecies
1170369	Chinese birch mouse	Sicista concolor	52906	species
1170581		Ctenomys ibicuiensis	33551	species
1170582		Ctenomys sp. PAR-2012b	879280	species
1170810		Sus scrofa affinis	9823	subspecies
1171130		Uropsilus aequodonenia	176848	species
1174663		Feroculus	183662	genus
1174664	Kelaart's long-clawed shrew	Feroculus feroculus	1174663	species
1174665		Solisorex	183662	genus
1174666	Pearson's long-clawed shrew	Solisorex pearsoni	1174665	species
1174668	Sri Lanka shrew	Suncus fellowesgordoni	9377	species
1175847		Ctenomys sp. MJGF-2012	879280	species
1183062		Cephalorhynchus hectori hectori	37035	subspecies
1183837		Callosciurus erythraeus griseimanus	64677	subspecies
1185514		Monodelphis touan	13615	species
1185641		Monodelphis arlindoi	13615	species
1189085		Meriones tristrami kilisensis	723805	subspecies
1189086		Meriones tristrami lycaon	723805	subspecies
1189087		Meriones tristrami intraponticus	723805	subspecies
1189088		Meriones tristrami blackleri	723805	subspecies
1189089		Meriones tristrami bodenheimeri	723805	subspecies
1189091		Meriones tristrami bogdanovi	723805	subspecies
1191211	Lesula	Cercopithecus lomamiensis	9533	species
1194073		Naemorhedus cranbrooki	34870	species
1194074		Rhizomys sp. TCZ-2012	2617859	species
1194295	large Aden gerbil	Gerbillus poecilops	10186	species
1194332		Pygathrix cinerea 1 RL-2012	54132	species
1194333		Pygathrix cinerea 2 RL-2012	54132	species
1194334		Rhinopithecus bieti 1 RL-2012	542827	species
1194335		Rhinopithecus bieti 2 RL-2012	542827	species
1194336	Burmese snub-nosed monkey	Rhinopithecus strykeri	542827	species
1195082		Triaenops menamena	258842	species
1195382	Bobrinski's serotine	Eptesicus bobrinskoi	29077	species
1195383		Myotis cf. alcathoe	9434	species
1195384		Myotis cf. aurascens	9434	species
1195385		Pipistrellus cf. kuhlii	27671	species
1195386		Pipistrellus cf. pygmaeus	27671	species
1195387		Plecotus cf. kozlovi	27673	species
1195667		Nyctomys sumichrasti colimensis	56227	subspecies
1195668		Nyctomys sumichrasti salvini	56227	subspecies
1195669		Nyctomys sumichrasti florencei	56227	subspecies
1195671		Nyctomys sumichrasti sumichrasti	56227	subspecies
1196400		Potorous tridactylus trisulcatus	9310	subspecies
1196402	Mt. Lyell shrew	Sorex lyelli	9379	species
1196403	dwarf shrew	Sorex nanus	9379	species
1196405	Carmen Mountain shrew	Sorex milleri	9379	species
1196406	Zacatecas shrew	Sorex emarginatus	9379	species
1196408		Sorex sp. AGH-2012	2626901	species
1196409	Paramushir shrew	Sorex leucogaster	9379	species
1197750	Tuva Mountain vole	Alticola tuvinicus	98315	species
1197766		Hipposideros turpis turpis	185215	subspecies
1197849		Hipposideros alongensis	58068	species
1197850		Hipposideros alongensis alongensis	1197849	subspecies
1197851		Hipposideros alongensis sungi	1197849	subspecies
1197856		Hipposideros larvatus s.l. SJP-2012	354741	species
1197857		Hipposideros griffini	58068	species
1198221		Diplogale	219110	genus
1198222	Hose's palm civet	Diplogale hosei	1198221	species
1198223		Macrogalidia	219112	genus
1198224	Sulawesi palm civet	Macrogalidia musschenbroekii	1198223	species
1198398	Sunda shrew	Crocidura monticola	36801	species
1202162	Alston's mouse oppossum	Marmosa alstoni	42718	species
1203020		Simias	9569	genus
1203030	Jeju Island greater horseshoe bat	Rhinolophus ferrumequinum quelpartis	59479	subspecies
1204301		Pseudois nayaur nayaur	59542	subspecies
1207988	large Mindanao leaf-nosed bat	Hipposideros coronatus	58068	species
1207989	large Asian leaf-nosed bat	Hipposideros lekaguli	58068	species
1207990	Philippine pygmy leaf-nosed bat	Hipposideros pygmaeus	58068	species
1207991		Hipposideros sp. JAE-2012	2646091	species
1208729	Iranian jerboa	Allactaga firouzi	73860	species
1208733	tufted gray langur	Semnopithecus priam	88028	species
1208734	black-footed gray langur	Semnopithecus hypoleucos	88028	species
1209081	flat-headed Myotis	Myotis planiceps	9434	species
1211275		Malpaisomys	2927072	genus
1211276	lava mouse	Malpaisomys insularis	1211275	species
1214281		Ctenomys sp. DAB-2012	879280	species
1214775		Ateles geoffroyi ornatus	9509	subspecies
1215360		Macaca fascicularis fascicularis	9541	subspecies
1215600	Himalayan brown bear	Ursus arctos isabellinus	9644	subspecies
1215604	White-headed lemur	Eulemur albifrons	13513	species
1216344		Hylomyscus denniae vulcanorum	248796	subspecies
1217594		Archboldomys maximus	237994	species
1217595	Mindoro striped rat	Chrotomys mindorensis	237997	species
1217596		Rhynchomys banahao	237999	species
1217597	Mount Data shrew rat	Rhynchomys soricoides	237999	species
1217598		Rhynchomys tapulao	237999	species
1217599		unclassified Murinae	39107	no rank
1217600		Soricomys kalinga	1932368	species
1217601		Soricomys leonardocoi	1932368	species
1217602		Soricomys montanus	1932368	species
1217603		Soricomys musseri	1932368	species
1218238		Saiga tatarica mongolica	34875	subspecies
1220054		Phocoena phocoena relicta	9742	subspecies
1221214		Pseudois sp. DL	2632709	species
1223622	Savanna dormouse	Graphiurus kelleni	51345	species
1224817	pale fox	Vulpes pallida	9625	species
1225529		Equus incertae sedis	9789	no rank
1225531		Equus ovodovi	9789	species
1227109		Rattus sakeratensis	10114	species
1229624	Arabian gazelle	Gazella arabica	9933	species
1230374	silver rice rat	Oryzomys palustris argentatus	37020	subspecies
1230391	black mongoose	Galerella nigrata	55051	species
1230393		Galerella nigrata x sanguinea	55051	species
